"","SPE","SPE_Flag","T2","T2_Flag"
"2018-03-03 00:00:17",0.382775979937902,0,7.26250740851744,0
"2018-03-03 00:01:11",0.893622305036172,0,6.57212646122663,0
"2018-03-03 00:02:11",0.699069356603982,0,6.19284584032352,0
"2018-03-03 00:03:11",0.41943316318823,0,7.6574560618597,0
"2018-03-03 00:04:11",0.572266369052322,0,7.53774125630396,0
"2018-03-03 00:05:11",0.360567893089351,0,6.57983576377454,0
"2018-03-03 00:06:11",3.92671460133594,0,7.0274789289302,0
"2018-03-03 00:07:11",1.99621248254871,0,18.6662190708859,0
"2018-03-03 00:08:11",2.9296213054154,0,7.61252672686145,0
"2018-03-03 00:09:11",1.18725839823065,0,7.55136286907843,0
"2018-03-03 00:10:11",0.93606190433305,0,6.47700157776251,0
"2018-03-03 00:11:11",1.10514365634883,0,7.75907115979653,0
"2018-03-03 00:12:11",1.60757237563224,0,8.09142849693711,0
"2018-03-03 00:13:11",1.90138178805568,0,6.46136169448773,0
"2018-03-03 00:14:11",2.6210959364367,0,6.4581343220902,0
"2018-03-03 00:15:11",0.70392249010729,0,9.72752496150697,0
"2018-03-03 00:16:11",0.488310529497107,0,8.17038162434998,0
"2018-03-03 00:17:11",0.305326278481801,0,8.25216314398739,0
"2018-03-03 00:18:11",0.172072294283166,0,8.40547424657604,0
"2018-03-03 00:19:11",0.134414440946148,0,8.57766213753318,0
"2018-03-03 00:20:12",0.155090390301946,0,8.68004918091583,0
"2018-03-03 00:21:12",0.996110839008631,0,12.4104195494018,0
"2018-03-03 00:22:12",0.409707628804442,0,14.568516427073,0
"2018-03-03 00:23:12",0.403616221449278,0,8.77976340333858,0
"2018-03-03 00:24:12",0.632742719145908,0,8.76862008774425,0
"2018-03-03 00:25:12",3.4157801067731,0,6.85211592605407,0
"2018-03-03 00:26:12",0.824253320870981,0,8.33420576102948,0
"2018-03-03 00:27:12",0.647109708599333,0,8.03260849122938,0
"2018-03-03 00:28:12",0.497179076534598,0,7.54983958085659,0
"2018-03-03 00:29:12",0.499158602625849,0,7.15070110486638,0
"2018-03-03 00:30:12",0.425843659748557,0,6.86652679402609,0
"2018-03-03 00:31:12",0.120975372914693,0,6.72640627841515,0
"2018-03-03 00:32:12",0.307965264043905,0,6.47599539691804,0
"2018-03-03 00:33:12",0.37095691201067,0,6.26131593442821,0
"2018-03-03 00:34:12",1.7302396564206,0,8.21643441430256,0
"2018-03-03 00:35:12",0.457842381149636,0,12.5082001315347,0
"2018-03-03 00:36:12",0.248594956244859,0,11.430528886362,0
"2018-03-03 00:37:12",0.823371444863222,0,12.3755004255481,0
"2018-03-03 00:38:12",1.2949630978543,0,15.1735052274861,0
"2018-03-03 00:39:12",3.44042967890896,0,8.68282530688782,0
"2018-03-03 00:40:12",0.49023654151706,0,7.00306459637327,0
"2018-03-03 00:41:12",0.959928840296425,0,7.38548068333107,0
"2018-03-03 00:42:12",1.92067210024949,0,5.48318319888651,0
"2018-03-03 00:43:13",0.724966667592623,0,6.77825102737421,0
"2018-03-03 00:44:13",2.78559658452104,0,5.94484676781296,0
"2018-03-03 00:45:13",3.03099812180332,0,7.44797065623012,0
"2018-03-03 00:46:13",4.71340420340715,0,5.62317743010466,0
"2018-03-03 00:47:13",6.65191670699725,0,8.04796334751544,0
"2018-03-03 00:48:13",8.1927867843014,0,19.4459975673445,0
"2018-03-03 00:49:13",13.2687958951667,0,22.0951766176848,0
"2018-03-03 00:50:13",9.67968359710642,0,11.4161447200618,0
"2018-03-03 00:51:13",2.32172025149973,0,8.31896616184758,0
"2018-03-03 00:52:13",2.10831969682322,0,6.55397092646692,0
"2018-03-03 00:53:13",7.52586585529322,0,8.26457219577525,0
"2018-03-03 00:54:13",11.1109660382502,0,7.51691604772508,0
"2018-03-03 00:55:13",5.28881937358885,0,4.98575563871536,0
"2018-03-03 00:56:13",0.85629552923678,0,5.83447462275739,0
"2018-03-03 00:57:13",3.20470501857583,0,3.08169331616133,0
"2018-03-03 00:58:13",0.963392935651642,0,6.12434781473559,0
"2018-03-03 00:59:13",0.0435786466581538,0,4.8101952571211,0
"2018-03-03 01:00:13",0.822923753440159,0,4.56143471031257,0
"2018-03-03 01:01:13",0.729495189615693,0,4.58091059130857,0
"2018-03-03 01:02:13",0.240555629915089,0,4.60020736677785,0
"2018-03-03 01:03:13",1.63748736981508,0,5.63399780831593,0
"2018-03-03 01:04:13",1.76551303286955,0,5.8892148961897,0
"2018-03-03 01:05:13",1.01599530292186,0,4.75361235827599,0
"2018-03-03 01:06:13",0.489296035436085,0,4.97509113803946,0
"2018-03-03 01:07:13",1.09951844569574,0,5.07605683847953,0
"2018-03-03 01:08:14",1.63436686265755,0,5.14647803120649,0
"2018-03-03 01:09:14",4.96129313558838,0,5.52930222717142,0
"2018-03-03 01:10:14",3.18129763780497,0,7.4201328216049,0
"2018-03-03 01:11:14",0.199221070424656,0,5.19887048994196,0
"2018-03-03 01:12:14",2.32499259848437,0,6.3738891096061,0
"2018-03-03 01:13:14",4.04123567099249,0,5.86801336327208,0
"2018-03-03 01:14:14",0.932584965077923,0,5.14327013430908,0
"2018-03-03 01:15:14",0.779034659220005,0,6.05850084325382,0
"2018-03-03 01:16:14",0.173147990467118,0,7.16138784845336,0
"2018-03-03 01:17:14",0.169701566703433,0,7.19100484795631,0
"2018-03-03 01:18:14",0.166937244563256,0,7.31473642530397,0
"2018-03-03 01:19:14",0.0388171656859433,0,7.39611583703045,0
"2018-03-03 01:20:14",0.0449708931570287,0,7.51416357359424,0
