"","SPE","SPE_Flag","T2","T2_Flag"
"2018-03-01 00:55:16",3.43034548138617,0,1.79883247886909,0
"2018-03-01 00:56:16",3.21604574990728,0,1.91511583819435,0
"2018-03-01 00:57:16",2.94303100131377,0,1.87146626201612,0
"2018-03-01 00:58:16",2.85198057113165,0,1.55991788027736,0
"2018-03-01 00:59:16",2.58281398889213,0,1.45533650176018,0
"2018-03-01 01:00:16",2.65688469427913,0,1.70567445277972,0
"2018-03-01 01:01:16",2.65688469427913,0,1.70567445277972,0
"2018-03-01 01:02:16",2.65688469427913,0,1.70567445277972,0
"2018-03-01 01:03:16",2.929788654556,0,1.80543478894035,0
"2018-03-01 02:55:20",1.0332159613312,0,9.78400399164764,0
"2018-03-01 02:56:20",2.38814626673019,0,2.69923254677121,0
"2018-03-01 02:57:21",1.96291938454954,0,2.66426398542798,0
"2018-03-01 02:58:21",1.45707713285384,0,2.09206529928326,0
"2018-03-01 02:59:21",1.45707713285384,0,2.09206529928326,0
"2018-03-01 03:00:21",1.30092582840921,0,2.01268706845758,0
"2018-03-01 03:01:21",0.954996147174415,0,1.9919485459009,0
"2018-03-01 03:02:21",0.896107763042311,0,1.52431386467859,0
"2018-03-01 03:03:21",0.781421436883566,0,1.60751283276522,0
"2018-03-01 03:04:21",0.601498992659458,0,1.29026549296995,0
"2018-03-01 04:21:24",1.87947763959919,0,46.2375245693805,0
"2018-03-01 04:56:25",1.35917229436989,0,12.2114525047157,0
"2018-03-01 04:57:25",1.33727998626674,0,11.6308837698764,0
"2018-03-01 04:58:25",1.09828394473585,0,11.0924321137645,0
"2018-03-01 04:59:25",0.970899253865489,0,11.0764775426005,0
"2018-03-01 05:00:25",0.816621357894325,0,11.1607203166903,0
"2018-03-01 05:01:25",0.809653049005236,0,10.8162167301166,0
"2018-03-01 05:02:25",0.576613273582914,0,11.3439292327794,0
"2018-03-01 05:03:25",0.536710115480476,0,10.6672083167841,0
"2018-03-01 05:04:26",0.319680246791463,0,10.5551291432917,0
"2018-03-01 05:05:26",0.230276826635997,0,10.3444636795139,0
"2018-03-01 06:57:30",0.389933307091426,0,1.68327197923061,0
"2018-03-01 06:58:30",0.582735083754218,0,0.529465462528738,0
"2018-03-01 06:59:30",0.346262947578936,0,0.407272876495422,0
"2018-03-01 07:00:30",0.280534996909907,0,0.664894484340027,0
"2018-03-01 07:01:30",0.180712256660603,0,0.424715208354837,0
"2018-03-01 07:02:30",0.131372354157402,0,0.67326925207119,0
"2018-03-01 07:03:30",0.0665125859236058,0,0.447139306995833,0
"2018-03-01 07:04:30",0.0396467241974795,0,0.755736030126206,0
"2018-03-01 07:05:30",0.0788385808709488,0,0.709545787453479,0
"2018-03-01 07:06:30",0.00912464152192689,0,0.42946662857416,0
"2018-03-01 08:40:34",0.590974685443145,0,53.7467035720863,0
"2018-03-01 08:57:35",0.282544277794991,0,9.80392262372323,0
"2018-03-01 08:58:35",1.2738644179362,0,2.66536573892822,0
"2018-03-01 08:59:35",1.1163518879964,0,2.83406368447123,0
"2018-03-01 09:00:35",0.942927239116313,0,2.74836572835034,0
"2018-03-01 09:01:35",0.790984778050934,0,2.75882259663029,0
"2018-03-01 09:02:35",0.489005419891667,0,2.15969556197662,0
"2018-03-01 09:03:35",0.521530879148255,0,2.7205106030904,0
"2018-03-01 09:04:36",0.3383926867427,0,3.44776070658925,0
"2018-03-01 09:05:36",0.3383926867427,0,3.44776070658925,0
"2018-03-01 09:06:36",0.159486805369967,0,3.02979250591149,0
"2018-03-01 10:58:40",0.222621638866947,0,17.1644444714487,0
"2018-03-01 10:59:40",0.862935192490525,0,8.32530982316844,0
"2018-03-01 11:00:40",0.598042833374613,0,8.52467386083315,0
