"","SPE","SPE_Flag","T2","T2_Flag"
"2018-01-05 00:38:57",0.134426155574923,0,3.754571274308,0
"2018-01-05 00:39:57",0.198688345203765,0,2.97354188602916,0
"2018-01-05 00:40:57",0.201315225912478,0,1.76386251204493,0
"2018-01-05 00:41:57",0.405875446530189,0,1.33865218013107,0
"2018-01-05 00:42:57",0.519321360303633,0,1.08737313541479,0
"2018-01-05 00:43:57",0.614860606228815,0,1.06861659522627,0
"2018-01-05 00:44:57",0.866096451347109,0,1.45631984865251,0
"2018-01-05 00:45:57",1.11045077116198,0,1.63962892441258,0
"2018-01-05 02:38:00",8.73552146454227,1,15.2955686480938,0
"2018-01-05 02:39:00",0.58071102410847,0,5.80870671832263,0
"2018-01-05 02:40:00",0.140325493118451,0,4.55141444615784,0
"2018-01-05 02:41:00",0.278236513199776,0,3.32959006540648,0
"2018-01-05 02:42:00",0.14981602916326,0,1.83738862351753,0
"2018-01-05 02:43:01",0.429837105478069,0,1.55674692295787,0
"2018-01-05 02:44:01",0.510095103534834,0,0.859461220967354,0
"2018-01-05 02:45:01",0.639710742732521,0,0.622137168027738,0
"2018-01-05 02:46:01",0.733780301850744,0,0.53707728374041,0
"2018-01-05 02:47:01",0.625125678618897,0,0.915123005910336,0
"2018-01-05 04:39:04",3.26513490613373,0,11.9062696090777,0
"2018-01-05 04:40:04",0.125310723234621,0,4.7261751999509,0
"2018-01-05 04:41:04",0.0619347913601225,0,4.56589352482335,0
"2018-01-05 04:42:04",0.147245646453136,0,3.05301758087163,0
"2018-01-05 04:43:04",0.257623238366152,0,2.11895282156344,0
"2018-01-05 04:44:04",0.286045633691949,0,1.75279127361341,0
"2018-01-05 04:45:04",0.428162272814144,0,1.58334059332343,0
"2018-01-05 04:46:04",1.07410191134413,0,1.65132224501195,0
"2018-01-05 04:47:04",0.743020420583063,0,1.43456804469306,0
"2018-01-05 04:48:04",1.25381980908378,0,1.6987566695345,0
"2018-01-05 06:40:08",1.0849633185129,0,8.01279682709788,0
"2018-01-05 06:41:08",0.597075299276603,0,8.92656828016199,0
"2018-01-05 06:42:08",0.45850060027155,0,6.85705848229861,0
"2018-01-05 06:43:08",0.358232743973232,0,5.4722789701339,0
"2018-01-05 06:44:08",0.575498488255515,0,5.12784792386895,0
"2018-01-05 06:45:08",0.892437240918901,0,4.46176003887354,0
"2018-01-05 06:46:08",1.20202449762719,0,4.04122851434457,0
"2018-01-05 06:47:08",1.31328154171217,0,3.95918365328122,0
"2018-01-05 06:48:08",2.09779290444294,0,4.04904235777869,0
"2018-01-05 06:49:08",2.05506449569898,0,4.1600616908487,0
"2018-01-05 08:41:12",1.58803008212742,0,4.70993304742307,0
"2018-01-05 08:42:12",0.254159468558625,0,5.34318042605654,0
"2018-01-05 08:43:12",0.340167348011692,0,3.98954024097579,0
"2018-01-05 08:44:12",0.380602051867157,0,2.52259999764386,0
"2018-01-05 08:45:12",0.469477332023975,0,1.80313226690179,0
"2018-01-05 08:46:12",0.705972068802442,0,1.59308578023586,0
"2018-01-05 08:47:12",0.764463164498611,0,1.38056287684192,0
"2018-01-05 08:48:12",0.95300985309368,0,1.34018124545215,0
"2018-01-05 08:49:12",1.07979982188548,0,1.39181131323489,0
"2018-01-05 08:50:12",1.33018481234823,0,1.89920816381831,0
"2018-01-05 11:20:17",13.9494338050446,1,17.995012440417,0
"2018-01-05 11:21:17",9.22083555364679,1,17.2941384680317,0
"2018-01-05 11:22:17",9.79997381733237,1,16.5214518616815,0
"2018-01-05 11:23:17",9.54620259494548,1,12.5839454201119,0
"2018-01-05 11:24:17",7.68561624576501,1,9.06684408931243,0
"2018-01-05 11:25:17",9.82149515151449,1,8.47863623626763,0
"2018-01-05 11:26:17",9.2618712524336,1,5.90009149975174,0
"2018-01-05 11:27:17",10.8620920921373,1,5.04125770075401,0
"2018-01-05 11:28:17",8.9312725695933,1,3.26597286407075,0
"2018-01-05 11:29:17",11.5337116219301,1,2.74947899995918,0
"2018-01-05 13:21:21",5.49346029942152,0,13.7806930528918,0
"2018-01-05 13:22:21",3.91814971477266,0,11.8192002142502,0
"2018-01-05 13:23:21",5.19553544410248,0,10.424182024937,0
"2018-01-05 13:24:21",7.2862028573627,0,9.66535208371913,0
"2018-01-05 13:25:21",4.61398761633421,0,6.38881858007609,0
"2018-01-05 13:26:21",5.91139080542618,0,5.25430991748972,0
"2018-01-05 13:27:21",5.92164332079968,0,4.23154155657718,0
"2018-01-05 13:28:21",7.46726771195958,0,3.52093378484026,0
"2018-01-05 13:29:21",9.6442281978791,1,3.39392600129381,0
"2018-01-05 15:21:25",16.4283076370446,1,19.5439594161286,0
"2018-01-05 15:22:25",3.95613326094949,0,12.7484759687683,0
"2018-01-05 15:23:25",3.18244196678077,0,12.7298155573374,0
"2018-01-05 15:24:25",1.52236739563606,0,9.41596593435135,0
"2018-01-05 15:25:25",3.09175354869331,0,8.4795596878707,0
"2018-01-05 15:26:25",2.97944205313498,0,6.09509273319181,0
"2018-01-05 15:27:25",2.71512852314329,0,5.34191253190541,0
"2018-01-05 15:28:25",3.4945225055297,0,3.86677479310184,0
"2018-01-05 15:29:25",3.83513660539677,0,3.24442273453483,0
"2018-01-05 15:30:25",5.04603543108598,0,2.65914433486969,0
"2018-01-05 17:22:29",7.28537640791103,0,16.0825880509202,0
"2018-01-05 17:23:29",1.22368783463468,0,10.9263605378397,0
"2018-01-05 17:24:29",0.596638200734011,0,9.90366970291786,0
"2018-01-05 17:25:29",1.28841864117544,0,8.24571883944136,0
